matchID,over,bowlerName,runs,isWicket,batsmanName,commentary,summary,sentiment,impact
1415701,12.4,Harmeet Singh,0,0,Navneet Dhaliwal,"Confident stumping appeal. Sent upstairs. Length ball at 86ks, Dhaliwal went for the sweep. HIs foot did drag out as he played the shot but then returned as he lunged back. That helps him get a part of his foot back inside",,Neutral,High
1415701,12.4,Saad Bin Zafar,1,0,Andries Gous,"full ball around leg, and clipped to deep midwicket",,Positive,High
1415701,12.5,Harmeet Singh,4,0,Navneet Dhaliwal,"Cannoned down the ground, Kirton has to duck for cover. Harmeet went foot and slow, ended up tossing up a slot ball at the stumps. The back lift was high as it was threatening, the contact on the drive was sweet and long-on had no chance",,Neutral,High
1415701,12.5,Saad Bin Zafar,0,0,Aaron Jones,full ball outside leg. Jones stays in position and attempts to drag a reverse sweep from outside leg. Hits the shot right onto his body,,Neutral,High
1415701,12.6,Harmeet Singh,4,0,Navneet Dhaliwal,"A bit of room this time and Dhaliwal dances down, coils his body and bashes it wide of long-off. Harmeet, who was economical for most of his spell, ends up conceding back-to-back boundaries",,Negative,High
1415701,12.6,Saad Bin Zafar,6,0,Aaron Jones,"my oh my oh my!  Jones goes way out towards the leg side exposing all three stumps. And Saad once again follows him, bowling full outside leg. Jones gets low, and slog sweeps a swat over cow corner once more.",,Neutral,Medium
1415701,13.1,Jeremy Gordon,7,0,Andries Gous,"length ball on middle and leg. Gous attempts to pull behind square, but misses. No harm for USA as he gets to collect a wide run for his team Gous moves to 49 with a six now! short and wide outside off. Gous reaches out, and reaches out well! Slapped over cover! Shorter boundary on the off side, only 61m, and he clears it despite toe-ending it",,Negative,Medium
1415701,13.1,Shadley van Schalkwyk,1,0,Nicholas Kirton,"Slow on a length, dances down while making room and slaps it to long-off",,Neutral,High
1415701,13.2,Jeremy Gordon,4,0,Andries Gous,"another fifty for USA! Length ball on leg, and Gous swats this loose ball off his hips away to fine leg for four!",,Neutral,High
1415701,13.2,Shadley van Schalkwyk,1,0,Navneet Dhaliwal,"Full on leg, clipped to long-on",,Neutral,High
1415701,13.3,Jeremy Gordon,10,0,"Andries Gous, Aaron Jones","full ball on leg. And sliding further down leg. Wide given. Gordon isn't happy, thinks it touched Gous' body or bat. Saad takes a review thinking there's a caught-behind even as the umpire signals wide. No edge, the wide will stand. taken at deep square leg! But wait, it is a NO BALL! Full ball in his pads, and Gous clips it half-heartedly off his shin. Ball goes straight to deep square leg for a catch but Gous gets a reprieve. Front-foot no ball. From agony to ecstasy for Gordon short and wide outside off. Toe-ends a cut over cover for a single. But it is a no ball again! this time the free hit won't be wasted. Well Gordon doesn't overstep this time, but errs by bowling a slot ball on middle stump. Perfect place for the well-set Jones, and he drills the batter over wide long on. Hundred partnership up!",,Negative,Low
1415701,13.3,Shadley van Schalkwyk,6,0,Nicholas Kirton,"Dipping low full toss has been elevated over cover with panache. Looks like a missed yorker, was angling away towards fourth stump, Kirton's front foot was arrowing towards long-on's direction and his upper body collapsed a bit to access it, somehow got the timing just right on the bat swing",,Neutral,Medium
1415701,13.4,Jeremy Gordon,2,0,Aaron Jones,"good length ball sliding down leg. Misses the pull but gets the wide run brilliant at long on! Length ball around off. Jones flat-bats a shot that's destined to clear long on but the substitute fielder swats the ball right back in, saving five even though that's painful for his wrist",,Positive,High
1415701,13.4,Shadley van Schalkwyk,4,0,Nicholas Kirton,Overpitched and that's driven firmly through the line. Four down the ground. Technically perfect from Kirton,,Neutral,High
1415701,13.5,Jeremy Gordon,6,0,Andries Gous,"long on a mere spectator this time as Gous pulls this short of length ball down the V. Gous stands tall, and crunches that like a baseball player representing the Texas Rangers",,Neutral,Medium
1415701,13.5,Shadley van Schalkwyk,2,0,Nicholas Kirton,Length ball is clipped across to long-on,,Neutral,High
1415701,13.6,Jeremy Gordon,4,0,Andries Gous,"bit of luck and Gous gets four more. Full ball outside off and the attempted drive takes a thick edge over short third. The over is finally done, and the damage is 33 runs!",,Neutral,High
1415701,13.6,Shadley van Schalkwyk,2,0,Nicholas Kirton,"Square driven off the back foot, should be four... No! Johnson races to the right from deep-backward point and dives to keep it to two",,Neutral,High
1415701,14.1,Corey Anderson,0,1,Navneet Dhaliwal,"Anderson's first ball in the WC for USA dismisses the well set Dhaliwal. Cutter on a full length angling in and he tried to lash it through the line. The lack of pace meant he was into the shot too early and got it off the bottom of the bat, ball popped straight to Jasdeep at long-off. Again, a good innings from an opener",,Neutral,High
1415701,14.1,Kaleem Sana,0,0,Aaron Jones,full and wide ball outside off. Just inside the tram-lines. Batter sticks the bat out but misses,,Negative,High
1415701,14.2,Corey Anderson,1,0,Shreyas Movva,"Length on off, clipped through midwicket. Man from the deep runs in and keeps it to one. Anderson almost collided with the non-striker but both players look in good spirit in the end",,Positive,High
1415701,14.2,Kaleem Sana,2,0,Aaron Jones,"slower ball full just outside off. Jones swings across the line too quickly, and gets a big top edge. Fielder at short third, Dutta, diagonally behind to take the catch, but he makes a mess of it. Dropped and Jones survives",,Neutral,High
1415701,14.3,Corey Anderson,4,0,Nicholas Kirton,"Bumper just over the waist, from over the wicket. Kirton swivels from off side to leg on the pull, was cramped for room a bit but went through with the pull, got it fine for four",,Positive,High
1415701,14.3,Kaleem Sana,4,0,Aaron Jones,"insult to injury. Yorker length ball just outside off. Jones throws his bat at it, gets an outside edge, and the ball goes between keeper and short third for four more",,Neutral,High
1415701,14.4,Corey Anderson,2,0,Nicholas Kirton,"That could be one of the great pick-up-and-throw run outs. Even if not, that's a heck of effort from Anderson, who ran towards the unmanned midwicket region, saw the non-striker's end as the danger one and changed direction. He was rotating, which meant he couldn't get the power behind the throw, and that has given Movva time to make it back. Dive helped too. Was a length ball that was clipped off the back foot, Anderson ran about 20 metres to the left",,Positive,High
1415701,14.4,Kaleem Sana,1,0,Aaron Jones,full ball on off. Swings across the line and mistimes to deep square leg,,Neutral,High
1415701,14.5,Corey Anderson,1,0,Nicholas Kirton,"Length outside off, guided to backward point",,Neutral,High
1415701,14.5,Kaleem Sana,1,0,Andries Gous,full ball on off. Nearly a yorker. Dug out to long on for an easy single,,Neutral,High
1415701,14.6,Corey Anderson,1,0,Shreyas Movva,"Length just outside off, pushed to deep point",,Neutral,High
1415701,14.6,Kaleem Sana,1,0,Aaron Jones,full and wide ball. Jones gently plays it to deep extra cover for a single,,Negative,High
1415701,15.1,Jasdeep Singh,1,0,Shreyas Movva,"Length on leg, clipped to deep square leg's left",,Neutral,High
1415701,15.1,Nikhil Dutta,4,0,Aaron Jones,length ball outside off. Stays in his crease and slaps a cut behind point for four,,Neutral,High
1415701,15.2,Jasdeep Singh,1,0,Nicholas Kirton,"Full on middle and leg, 124ks, clipped to the left of long-on. They were thinking of two but Kirton couldn't turn properly. Didn't look like two was on",,Neutral,High
1415701,15.2,Nikhil Dutta,1,0,Aaron Jones,"full ball on off. Slogs across the line, mistimed to deep square leg",,Neutral,High
1415701,15.3,Jasdeep Singh,1,0,Shreyas Movva,"Shortish ball around fourth is pulled to long-on. Didn't time it well, might have been the splice",,Neutral,High
1415701,15.3,Nikhil Dutta,0,0,Andries Gous,good length ball outside off. Cut in front of square to cover,,Neutral,High
1415701,15.4,Jasdeep Singh,4,0,Nicholas Kirton,"Nice use of the angle from Kirton. Was a length ball around off, he hopped leg side to make a bit of room and cut it late. Got it in the gap behind point for four",,Neutral,High
1415701,15.4,Nikhil Dutta,0,1,Andries Gous,relief for Canada. Length ball on off and Gous tries to club Dutta off the back foot over long on. But the attempted loft with the full face of the bat doesn't have the elevation or the power. But a solid 65 from the vice-captain after a slow start to his innings,,Neutral,High
1415701,15.5,Jasdeep Singh,1,0,Nicholas Kirton,"Length on leg, clipped to backward square leg",,Neutral,High
1415701,15.5,Nikhil Dutta,0,0,Corey Anderson,around the stumps. Full on off and tapped to the leg side,,Neutral,High
1415701,15.6,Jasdeep Singh,4,0,Shreyas Movva,"Movva goes leg side before swindling the bowler. Finishes wide of off, gets square-on and scoops it over his bending shoulder. Was a fullish ball that was on the rise, making it all the more impressive",,Negative,High
1415701,15.6,Nikhil Dutta,1,0,Corey Anderson,length ball outside off. Ends up dragging a mistimed shot to deep square leg,,Neutral,High
1415701,16.1,Corey Anderson,1,0,Nicholas Kirton,Pulls the length ball to long leg. Brings up Canada's 150,,Neutral,High
1415701,16.1,Kaleem Sana,0,0,Corey Anderson,Anderson charges down the ground. Kaleem bowls a full ball outside leg. Anderson drives to mid off,,Neutral,High
1415701,16.2,Corey Anderson,0,0,Shreyas Movva,Walks down and Anderson goes wide and slow. Movva speed walked and wanted to use he pace in his attempt to mash the ball over cover but met with air,,Negative,High
1415701,16.2,Kaleem Sana,1,0,Corey Anderson,full ball outside leg. Anderson stays leg-side of the ball and drives to mid off for a single,,Neutral,High
1415701,16.3,Corey Anderson,1,0,Shreyas Movva,"Movva tries the swindle again but the line of the ball is at the stumps and he holds sway, drives down the ground. Not middled but lands safely",,Neutral,High
1415701,16.3,Kaleem Sana,1,0,Aaron Jones,single,,Neutral,High
1415701,16.4,Corey Anderson,2,0,Nicholas Kirton,"Goes back in the crease and pulls. But Anderson doesn't give pace again, finds the edge but the ball again, doesn't carry. Long-on stops it on the bounce",,Neutral,High
1415701,16.4,Kaleem Sana,1,0,Corey Anderson,"full ball on off stump. Tapped to point and the fielder has a shy at the stumps with Anderson searching for a single. Misses the direct-hit, and they get an overthrow",,Neutral,High
1415701,16.5,Corey Anderson,0,0,Nicholas Kirton,Kirton shapes for the pull but yoinks his shoulder down to sneak a wide. Not given though. The bouncer was angling down but was too close to the batter,,Negative,High
1415701,16.5,Kaleem Sana,0,0,Aaron Jones,played back to the bowler,,Neutral,High
1415701,16.6,Corey Anderson,2,0,Nicholas Kirton,"Very tight two to backward square leg and Movva makes it, raises fifty too . He raises his bat. Was a slower bumper that was pulled gently and into the ground. Fielder charged in and threw well but the batter was quicker",,Positive,High
1415701,16.6,Kaleem Sana,4,0,Aaron Jones,"full ball on middle and leg. Jones misses a flick, keeper can't grab it clean as the ball dips late, and the Americans run two more. Three wides and 19 extras in all so far full toss wide outside off. Guided to deep backward point for a single",,Negative,High
1415701,17.1,Ali Khan,1,0,Shreyas Movva,"Pitched up, driven hard but finds mid-on. Ball went along the ground",,Neutral,High
1415701,17.1,Nikhil Dutta,4,0,Aaron Jones,"moves into the eighties! Reverse swept over short third! Full ball around middle and off. Jones improvises, and ensures the elevation is there to get it over the circle",,Neutral,High
1415701,17.2,Ali Khan,0,0,Nicholas Kirton,"Goes for the reverse ramp and misses. Kirton went square-on, got his feet wide apart and tried to help the full ball, angling through fifth, between keeper and short third",,Negative,High
1415701,17.2,Nikhil Dutta,6,0,Aaron Jones,"parried over the ropes! Full on off. Jones waits for the ball to dip and land before playing the slog sweep. Fielder at deep square leg runs around the ropes to try and stop it, but he only gets a fingertip beyond the rope",,Neutral,Medium
1415701,17.3,Ali Khan,1,0,Nicholas Kirton,"Ali nearly nails the wide yorker and all Kirton can do is slice it to deep-backward point. 135ks, lands just in front of the crease",,Negative,High
1415701,17.3,Nikhil Dutta,0,0,Aaron Jones,"length ball outside off. Mistimed to point, a cut.",,Neutral,High
1415701,17.4,Ali Khan,2,0,Shreyas Movva,"Late call of wide leaves the keeper, and USA's skipper, unimpressed. Was a shortish ball, and Movva walked towards it real late and tried to reverse-pull it. Beaten. The movement across the crease hasn't helped the batters of late Movva makes room and Ali follows him with a very full ball, close to the block-hole with the batter's movement. Beats the flick and the ball deflects off the pad to the off side",,Negative,High
